AEP1,AEP2,AEP3,AEP4,AEP5,AEP6,AEP7,AEP8,AEP9,AEP10,AEP11,AEP12,AEP13,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,RPM,DIAM,POWER,CP
14309,18019,21777,25465,29000,32329,35416,38241,40792,43060,45043,46740,48156,1.20E+05,4.17E+05,9.07E+05,1.63E+06,2.64E+06,3.97E+06,5.64E+06,7.32E+06,8.25E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,190,8.50E+06,0.48
14315,18027,21788,25478,29015,32344,35432,38257,40808,43077,45059,46756,48172,1.20E+05,4.17E+05,9.07E+05,1.63E+06,2.64E+06,3.97E+06,5.64E+06,7.33E+06,8.26E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.052,190,8.50E+06,0.48
14316,18028,21788,25479,29015,32345,35432,38258,40809,43077,45060,46756,48173,1.20E+05,4.17E+05,9.07E+05,1.63E+06,2.64E+06,3.97E+06,5.64E+06,7.33E+06,8.26E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.554,190,8.50E+06,0.48
15350,19141,22943,26644,30169,33470,36519,39300,41803,44022,45955,47604,48974,1.44E+05,4.74E+05,1.02E+06,1.82E+06,2.93E+06,4.34E+06,5.93E+06,7.43E+06,8.26E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.162,200,8.50E+06,0.48
15487,19322,23161,26891,30437,33752,36808,39592,42093,44307,46233,47874,49235,1.44E+05,4.74E+05,1.02E+06,1.82E+06,2.94E+06,4.38E+06,6.07E+06,7.59E+06,8.33E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.6394,200,8.50E+06,0.48
15558,19416,23276,27023,30580,33902,36963,39747,42247,44459,46382,48019,49375,1.44E+05,4.74E+05,1.02E+06,1.82E+06,2.94E+06,4.40E+06,6.16E+06,7.69E+06,8.36E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.1169,200,8.50E+06,0.48
15588,19457,23326,27080,30643,33968,37031,39816,42316,44527,46448,48083,49437,1.44E+05,4.74E+05,1.02E+06,1.82E+06,2.94E+06,4.41E+06,6.19E+06,7.73E+06,8.38E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.5944,200,8.50E+06,0.48
15599,19472,23344,27100,30665,33992,37055,39841,42341,44551,46472,48106,49460,1.44E+05,4.74E+05,1.02E+06,1.82E+06,2.94E+06,4.41E+06,6.20E+06,7.75E+06,8.38E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0718,200,8.50E+06,0.48
15601,19474,23347,27104,30669,33997,37060,39846,42346,44556,46477,48111,49464,1.44E+05,4.74E+05,1.02E+06,1.82E+06,2.94E+06,4.41E+06,6.21E+06,7.76E+06,8.39E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,200,8.50E+06,0.48
15601,19474,23347,27104,30669,33997,37060,39846,42346,44556,46477,48111,49464,1.44E+05,4.74E+05,1.02E+06,1.82E+06,2.94E+06,4.41E+06,6.21E+06,7.76E+06,8.39E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.027,200,8.50E+06,0.48
16687,20646,24563,28333,31886,35185,38209,40949,43398,45558,47427,49011,50316,1.69E+05,5.34E+05,1.13E+06,2.02E+06,3.24E+06,4.79E+06,6.50E+06,7.86E+06,8.40E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,6.8209,210,8.50E+06,0.48
16803,20794,24740,28530,32098,35405,38433,41172,43619,45774,47637,49214,50512,1.69E+05,5.34E+05,1.13E+06,2.02E+06,3.25E+06,4.84E+06,6.63E+06,7.97E+06,8.43E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.2757,210,8.50E+06,0.48
16856,20863,24822,28622,32197,35508,38538,41277,43723,45876,47736,49310,50604,1.69E+05,5.34E+05,1.13E+06,2.02E+06,3.25E+06,4.86E+06,6.70E+06,8.03E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.7304,210,8.50E+06,0.48
16875,20889,24853,28657,32235,35548,38578,41318,43763,45915,47775,49347,50640,1.69E+05,5.34E+05,1.13E+06,2.02E+06,3.25E+06,4.86E+06,6.73E+06,8.05E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.1851,210,8.50E+06,0.48
16880,20895,24860,28665,32243,35557,38588,41327,43773,45924,47784,49356,50648,1.69E+05,5.34E+05,1.13E+06,2.02E+06,3.25E+06,4.86E+06,6.74E+06,8.05E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.6398,210,8.50E+06,0.48
16880,20895,24860,28665,32244,35557,38588,41327,43773,45924,47784,49356,50648,1.69E+05,5.34E+05,1.13E+06,2.02E+06,3.25E+06,4.86E+06,6.74E+06,8.05E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0946,210,8.50E+06,0.48
16880,20895,24860,28665,32244,35557,38588,41327,43773,45924,47784,49356,50648,1.69E+05,5.34E+05,1.13E+06,2.02E+06,3.25E+06,4.86E+06,6.74E+06,8.05E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,210,8.50E+06,0.48
18008,22108,26116,29932,33497,36780,39768,42459,44853,46951,48757,50277,51520,1.96E+05,5.97E+05,1.25E+06,2.23E+06,3.56E+06,5.26E+06,7.03E+06,8.15E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,6.5109,220,8.50E+06,0.48
18100,22224,26251,30081,33655,36943,39933,42622,45013,47107,48908,50423,51659,1.96E+05,5.97E+05,1.25E+06,2.23E+06,3.57E+06,5.31E+06,7.14E+06,8.21E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,6.9449,220,8.50E+06,0.48
18137,22271,26307,30142,33720,37009,40000,42690,45079,47171,48971,50483,51717,1.96E+05,5.97E+05,1.25E+06,2.23E+06,3.57E+06,5.33E+06,7.18E+06,8.24E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.379,220,8.50E+06,0.48
18148,22286,26324,30162,33741,37031,40022,42712,45101,47192,48991,50503,51736,1.96E+05,5.97E+05,1.25E+06,2.23E+06,3.57E+06,5.33E+06,7.20E+06,8.25E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.8131,220,8.50E+06,0.48
18149,22287,26326,30165,33743,37034,40025,42715,45104,47195,48994,50505,51739,1.96E+05,5.97E+05,1.25E+06,2.23E+06,3.57E+06,5.33E+06,7.20E+06,8.25E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.2471,220,8.50E+06,0.48
18149,22287,26326,30165,33743,37034,40025,42715,45104,47195,48994,50505,51739,1.96E+05,5.97E+05,1.25E+06,2.23E+06,3.57E+06,5.33E+06,7.20E+06,8.25E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.6812,220,8.50E+06,0.48
18149,22287,26326,30165,33743,37034,40025,42715,45104,47195,48994,50505,51739,1.96E+05,5.97E+05,1.25E+06,2.23E+06,3.57E+06,5.33E+06,7.20E+06,8.25E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.1152,220,8.50E+06,0.48
8923.4,11505,14273,17154,20078,22984,25818,28532,31088,33453,35602,37516,39187,44772,2.25E+05,5.37E+05,1.00E+06,1.64E+06,2.45E+06,3.38E+06,4.38E+06,5.39E+06,6.36E+06,7.22E+06,7.91E+06,8.32E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,150,8.50E+06,0.49
9126.7,11827,14728,17744,20796,23816,26745,29536,32150,34556,36730,38658,40330,44772,2.25E+05,5.37E+05,1.00E+06,1.64E+06,2.48E+06,3.48E+06,4.57E+06,5.71E+06,6.84E+06,7.78E+06,8.30E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.186,150,8.50E+06,0.49
9260.3,12036,15019,18117,21242,24325,27305,30134,32776,35199,37383,39313,40982,44772,2.25E+05,5.37E+05,1.00E+06,1.64E+06,2.49E+06,3.53E+06,4.71E+06,5.96E+06,7.18E+06,8.06E+06,8.41E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.823,150,8.50E+06,0.49
9346.5,12171,15207,18356,21527,24648,27658,30510,33167,35600,37788,39718,41384,44772,2.25E+05,5.37E+05,1.00E+06,1.64E+06,2.49E+06,3.56E+06,4.81E+06,6.16E+06,7.41E+06,8.19E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.459,150,8.50E+06,0.49
9400.3,12257,15327,18508,21709,24855,27884,30751,33417,35856,38046,39976,41640,44772,2.25E+05,5.37E+05,1.00E+06,1.64E+06,2.50E+06,3.58E+06,4.87E+06,6.30E+06,7.57E+06,8.27E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,12.096,150,8.50E+06,0.49
9431.7,12308,15398,18600,21819,24980,28021,30897,33569,36011,38204,40134,41796,44772,2.25E+05,5.37E+05,1.00E+06,1.64E+06,2.50E+06,3.58E+06,4.91E+06,6.39E+06,7.67E+06,8.31E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,12.732,150,8.50E+06,0.49
9448,12334,15436,18649,21878,25047,28095,30975,33651,36096,38289,40219,41881,44772,2.25E+05,5.37E+05,1.00E+06,1.64E+06,2.50E+06,3.58E+06,4.92E+06,6.44E+06,7.73E+06,8.34E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,13.369,150,8.50E+06,0.49
10217,13104,16162,19301,22442,25518,28476,31272,33873,36252,38389,40272,41895,61628,2.71E+05,6.27E+05,1.15E+06,1.88E+06,2.80E+06,3.86E+06,4.99E+06,6.14E+06,7.21E+06,8.00E+06,8.38E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.9525,160,8.50E+06,0.49
10416,13405,16568,19808,23037,26186,29201,32039,34668,37063,39206,41087,42702,61628,2.71E+05,6.27E+05,1.15E+06,1.88E+06,2.83E+06,3.97E+06,5.21E+06,6.49E+06,7.62E+06,8.27E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,160,8.50E+06,0.49
10543,13594,16822,20121,23401,26591,29637,32496,35139,37540,39684,41562,43170,61628,2.71E+05,6.27E+05,1.15E+06,1.88E+06,2.85E+06,4.03E+06,5.37E+06,6.75E+06,7.85E+06,8.36E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.146,160,8.50E+06,0.49
10621,13713,16982,20318,23631,26847,29912,32785,35435,37840,39985,41860,43464,61628,2.71E+05,6.27E+05,1.15E+06,1.88E+06,2.85E+06,4.07E+06,5.48E+06,6.93E+06,7.99E+06,8.41E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.743,160,8.50E+06,0.49
10667,13783,17077,20437,23769,27001,30078,32959,35614,38022,40167,42041,43642,61628,2.71E+05,6.27E+05,1.15E+06,1.88E+06,2.85E+06,4.08E+06,5.55E+06,7.05E+06,8.08E+06,8.43E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.34,160,8.50E+06,0.49
10691,13820,17128,20500,23843,27083,30167,33053,35711,38120,40265,42138,43738,61628,2.71E+05,6.27E+05,1.15E+06,1.88E+06,2.85E+06,4.09E+06,5.58E+06,7.12E+06,8.12E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.937,160,8.50E+06,0.49
10702,13837,17150,20529,23877,27121,30208,33096,35756,38165,40310,42183,43782,61628,2.71E+05,6.27E+05,1.15E+06,1.88E+06,2.85E+06,4.09E+06,5.60E+06,7.16E+06,8.14E+06,8.45E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,12.533,160,8.50E+06,0.49
11551,14719,18027,21373,24672,27860,30887,33716,36319,38677,40775,42605,44166,80654,3.21E+05,7.21E+05,1.32E+06,2.14E+06,3.18E+06,4.37E+06,5.64E+06,6.91E+06,7.90E+06,8.37E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.4258,170,8.50E+06,0.49
11737,14988,18376,21794,25153,28386,31446,34296,36912,39273,41368,43191,44740,80654,3.21E+05,7.21E+05,1.32E+06,2.14E+06,3.21E+06,4.49E+06,5.88E+06,7.23E+06,8.13E+06,8.44E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.9876,170,8.50E+06,0.49
11853,15155,18593,22055,25450,28711,31790,34653,37274,39637,41730,43547,45089,80654,3.21E+05,7.21E+05,1.32E+06,2.14E+06,3.23E+06,4.56E+06,6.05E+06,7.44E+06,8.24E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,170,8.50E+06,0.49
11921,15254,18723,22211,25628,28906,31996,34867,37492,39856,41947,43761,45299,80654,3.21E+05,7.21E+05,1.32E+06,2.14E+06,3.23E+06,4.60E+06,6.16E+06,7.57E+06,8.30E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.111,170,8.50E+06,0.49
11957,15307,18793,22296,25725,29012,32110,34984,37612,39976,42067,43879,45414,80654,3.21E+05,7.21E+05,1.32E+06,2.14E+06,3.23E+06,4.61E+06,6.23E+06,7.65E+06,8.33E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.673,170,8.50E+06,0.49
11973,15332,18825,22336,25771,29062,32163,35039,37668,40033,42123,43935,45469,80654,3.21E+05,7.21E+05,1.32E+06,2.14E+06,3.23E+06,4.62E+06,6.26E+06,7.69E+06,8.35E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.234,170,8.50E+06,0.49
11979,15340,18837,22350,25787,29081,32182,35060,37689,40054,42144,43956,45489,80654,3.21E+05,7.21E+05,1.32E+06,2.14E+06,3.23E+06,4.62E+06,6.27E+06,7.71E+06,8.35E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.796,170,8.50E+06,0.49
12906,16323,19840,23345,26755,30010,33066,35895,38475,40792,42836,44604,46096,1.02E+05,3.73E+05,8.22E+05,1.49E+06,2.41E+06,3.57E+06,4.91E+06,6.32E+06,7.58E+06,8.28E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.9577,180,8.50E+06,0.49
13076,16560,20139,23696,27148,30432,33508,36348,38931,41246,43285,45043,46525,1.02E+05,3.73E+05,8.22E+05,1.49E+06,2.41E+06,3.61E+06,5.04E+06,6.56E+06,7.80E+06,8.37E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.4883,180,8.50E+06,0.49
13178,16703,20319,23909,27385,30687,33775,36621,39207,41521,43556,45309,46784,1.02E+05,3.73E+05,8.22E+05,1.49E+06,2.41E+06,3.63E+06,5.12E+06,6.72E+06,7.94E+06,8.41E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0188,180,8.50E+06,0.49
13233,16781,20418,24026,27516,30828,33923,36773,39360,41674,43706,45456,46927,1.02E+05,3.73E+05,8.22E+05,1.49E+06,2.41E+06,3.63E+06,5.16E+06,6.82E+06,8.01E+06,8.43E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,180,8.50E+06,0.49
13259,16818,20466,24083,27580,30898,33996,36848,39436,41749,43781,45529,46999,1.02E+05,3.73E+05,8.22E+05,1.49E+06,2.41E+06,3.63E+06,5.18E+06,6.87E+06,8.05E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.08,180,8.50E+06,0.49
13268,16831,20483,24103,27603,30922,34021,36874,39463,41776,43807,45556,47024,1.02E+05,3.73E+05,8.22E+05,1.49E+06,2.41E+06,3.63E+06,5.18E+06,6.89E+06,8.07E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.61,180,8.50E+06,0.49
13270,16834,20487,24108,27608,30929,34028,36881,39470,41783,43814,45562,47031,1.02E+05,3.73E+05,8.22E+05,1.49E+06,2.41E+06,3.63E+06,5.18E+06,6.90E+06,8.07E+06,8.44E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,11.141,180,8.50E+06,0.49
14268,17906,21594,25221,28706,31996,35056,37864,40405,42669,44653,46355,47779,1.24E+05,4.28E+05,9.28E+05,1.67E+06,2.69E+06,3.99E+06,5.47E+06,6.97E+06,8.04E+06,8.43E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.5389,190,8.50E+06,0.49
14421,18112,21847,25513,29027,32336,35407,38220,40761,43022,44998,46691,48105,1.24E+05,4.28E+05,9.28E+05,1.67E+06,2.70E+06,4.03E+06,5.61E+06,7.18E+06,8.17E+06,8.46E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.0415,190,8.50E+06,0.49
14506,18228,21991,25678,29209,32529,35607,38423,40964,43223,45196,46884,48292,1.24E+05,4.28E+05,9.28E+05,1.67E+06,2.70E+06,4.05E+06,5.70E+06,7.31E+06,8.23E+06,8.47E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.5441,190,8.50E+06,0.49
14548,18285,22062,25761,29300,32626,35708,38526,41066,43324,45295,46981,48386,1.24E+05,4.28E+05,9.28E+05,1.67E+06,2.70E+06,4.06E+06,5.74E+06,7.39E+06,8.27E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.0467,190,8.50E+06,0.49
14563,18307,22089,25792,29335,32664,35747,38565,41106,43363,45334,47018,48422,1.24E+05,4.28E+05,9.28E+05,1.67E+06,2.70E+06,4.06E+06,5.75E+06,7.42E+06,8.28E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,9.5493,190,8.50E+06,0.49
14568,18313,22097,25801,29345,32675,35758,38577,41118,43375,45345,47030,48433,1.24E+05,4.28E+05,9.28E+05,1.67E+06,2.70E+06,4.06E+06,5.76E+06,7.43E+06,8.29E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.052,190,8.50E+06,0.49
14568,18313,22097,25802,29346,32675,35759,38578,41119,43376,45346,47030,48434,1.24E+05,4.28E+05,9.28E+05,1.67E+06,2.70E+06,4.06E+06,5.76E+06,7.43E+06,8.29E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,10.554,190,8.50E+06,0.49
15629,19457,23284,27002,30534,33836,36881,39654,42147,44353,46273,47909,49265,1.49E+05,4.86E+05,1.04E+06,1.86E+06,2.99E+06,4.43E+06,6.05E+06,7.53E+06,8.30E+06,8.48E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.162,200,8.50E+06,0.49
15760,19630,23493,27237,30789,34104,37155,39930,42420,44622,46535,48163,49510,1.49E+05,4.86E+05,1.04E+06,1.86E+06,3.00E+06,4.47E+06,6.19E+06,7.68E+06,8.36E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,7.6394,200,8.50E+06,0.49
15828,19719,23601,27360,30922,34243,37298,40074,42563,44763,46673,48296,49639,1.49E+05,4.86E+05,1.04E+06,1.86E+06,3.00E+06,4.49E+06,6.27E+06,7.77E+06,8.38E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.1169,200,8.50E+06,0.49
15857,19758,23649,27415,30982,34306,37363,40139,42628,44827,46735,48357,49698,1.49E+05,4.86E+05,1.04E+06,1.86E+06,3.00E+06,4.50E+06,6.31E+06,7.81E+06,8.40E+06,8.49E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.50E+06,8.5944,200,8.50E+06,0.49
